"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genenames","diffexpressed","delabel"
"STM0209",225.012063178617,-0.297702899041422,0.27657578481285,-1.07638815611738,0.28175369708417,0.998802608278029,"htrA","NO",NA
"STM0210",72.0408356819004,-0.132542425378824,0.245729502592552,-0.539383443910659,0.589622302472295,0.998802608278029,"cdaR","NO",NA
"STM0211",309.692245834483,0.26978885832652,0.388348249154587,0.694708573847921,0.487237953804156,0.998802608278029,"yaeH","NO",NA
"STM0212",45.3449019409826,-0.227378219316757,0.300981846343818,-0.755454928856464,0.449976065844891,0.998802608278029,NA,"NO",NA
"STM0213",154.608029608127,0.0620575135751347,0.15216256154946,0.407836940593057,0.683393391169085,0.998802608278029,"dapD","NO",NA
"STM0214",91.6447410313492,0.123536663345352,0.241016788921993,0.51256455576352,0.608255952102107,0.998802608278029,"glnD","NO",NA
"STM0215",110.829492060245,0.0132916931552022,0.215259271686972,0.0617473665642189,0.950764018844486,0.998802608278029,"map","NO",NA
"STM0216",1440.60580126206,-0.00387980968360721,0.428143283912773,-0.0090619421800802,0.992769715200808,0.998802608278029,"rpsB","NO",NA
"STM0217",729.961258180276,0.248272835089266,0.453294506073982,0.547707575897127,0.583892709366066,0.998802608278029,"tsf","NO",NA
"STM0218",95.6504788302436,0.182653641687352,0.330487541811773,0.552679355736143,0.58048299202465,0.998802608278029,"pyrH","NO",NA
"STM0219",377.612916527426,-0.0737281158887893,0.180608151971682,-0.408221417936601,0.68311112525076,0.998802608278029,"frr","NO",NA
"STM0220",104.654830318424,-0.0795836175722583,0.298747946211897,-0.266390509395539,0.789938473651038,0.998802608278029,"dxr","NO",NA
"STM0221",107.280807067914,0.0584541663726207,0.334539698054985,0.174730134308345,0.861291688260313,0.998802608278029,"uppS","NO",NA
"STM0222",80.935703544305,0.0836804513285771,0.191835305807795,0.436209857076146,0.662684476876697,0.998802608278029,"cdsA","NO",NA
"STM0223",238.963650081544,-0.150432357512281,0.251351395701759,-0.598494219983471,0.549510214480088,0.998802608278029,"yaeL","NO",NA
"STM0224",667.09720136036,-0.0921856690551945,0.309576912378787,-0.29777953513019,0.765871434972585,0.998802608278029,"yaeT","NO",NA
"STM0225",297.159100864336,-0.17572388018903,0.361158935568282,-0.486555537972582,0.626573338610665,0.998802608278029,"hlpA","NO",NA
"STM0226",345.92477030824,0.00838091613923423,0.254722407219248,0.0329021550586262,0.973752614239483,0.998802608278029,"lpxD","NO",NA
"STM0227",122.588420113208,0.0374507656374911,0.270251770966767,0.138577318119023,0.889784167867015,0.998802608278029,"fabZ","NO",NA
"STM0228",184.850876527997,-0.098837060853868,0.204796921243533,-0.482610091273475,0.629372612556625,0.998802608278029,"lpxA","NO",NA
"STM0229",96.6666199868867,-0.0882544602509737,0.242372086884744,-0.364127987613283,0.715762438245866,0.998802608278029,"lpxB","NO",NA
"STM0230",41.808771326877,-0.298427238929647,0.309724552722745,-0.963524642480601,0.33528430370172,0.998802608278029,"rnhB","NO",NA
"STM0231",173.976032891475,0.173939216558623,0.293199046869034,0.593246186902912,0.553016406705825,0.998802608278029,"dnaE","NO",NA
"STM0232",118.8718711691,-0.129402985840019,0.239662139785026,-0.53993920756984,0.589238957768068,0.998802608278029,"accA","NO",NA
"STM0233",46.8126164815996,0.00913601592979759,0.238755330133563,0.0382651810315052,0.969476251954828,0.998802608278029,NA,"NO",NA
"STM0234",59.3551968910185,-0.166522645004383,0.23771376606852,-0.700517465851698,0.48360420148711,0.998802608278029,"ldcC","NO",NA
"STM0235",18.9585218951337,-0.2730457894511,0.287692032320827,-0.949090550921502,0.342574559785364,0.998802608278029,"yaeR","NO",NA
"STM0236",41.9354266077623,0.191865056439501,0.273642269990031,0.701152846183051,0.483207633518658,0.998802608278029,"mesJ","NO",NA
"STM0237",74.3825269072144,0.168973741109037,0.301082094602557,0.561221487887183,0.574646556197412,0.998802608278029,"rof","NO",NA
"STM0238",99.2239175138366,-0.214527831155437,0.326509969232919,-0.657033020031317,0.511159684925421,0.998802608278029,"yaeP","NO",NA
"STM0239",18.3085375635246,-0.178136372803748,0.374770669096856,-0.475321009600434,0.634558186400976,0.998802608278029,"yaeQ","NO",NA
"STM0240",38.6879165689587,-0.0960805856621402,0.306469329387157,-0.313507997208958,0.753894745830302,0.998802608278029,"yaeJ","NO",NA
"STM0242",212.791476292258,-0.150327559500298,0.274300739116604,-0.548039206837117,0.583664982093109,0.998802608278029,"proS","NO",NA
"STM0243",27.7437396232755,0.0402558450907276,0.32943444227424,0.122196831675591,0.90274313560874,0.998802608278029,"yaeB","NO",NA
"STM0244",23.8983646828592,-0.0297539886701495,0.397647191839467,-0.0748250944072086,0.940353875332832,0.998802608278029,"rcsF","NO",NA
"STM0245",97.3623286634011,0.278649109104319,0.26421000904399,1.05465008730205,0.29158538725138,0.998802608278029,"yaeC","NO",NA
"STM0246",19.7753751775526,0.738802782750488,0.376079277759523,1.96448681552431,0.0494736637762223,0.85754350545452,"yaeE","UP","yaeE"
"STM0247",37.9275061031978,0.0354758613907088,0.372121302404786,0.0953341320731994,0.924049432633233,0.998802608278029,"abc","NO",NA
"STM0248",108.764807949428,0.155763503080722,0.291685648315794,0.534011542837667,0.593333548047387,0.998802608278029,"yaeD","NO",NA
"rrsH",4931.77438052691,4.21185246439223,1.17470296764275,3.58546167023318,NA,NA,NA,"NO",NA
"ileV",102.039070210855,-0.122090498319582,0.498815629257427,-0.244760771632866,0.806641669834166,0.998802608278029,NA,"NO",NA
"alaV",38.4540237345044,-0.136298922981729,0.413743022980636,-0.329428933930586,0.741831501050844,0.998802608278029,NA,"NO",NA
"rrlH",3926.18293997197,1.66505583107462,1.17906270928429,1.41218598295365,0.157895206638275,0.998802608278029,NA,"NO",NA
"rrfH",15.0525367172827,1.1868353662028,0.667741019594411,1.77738873511723,0.0755043029137439,0.998802608278029,NA,"NO",NA
"aspU",25.2191584222958,-0.0810034186841614,0.450044685105316,-0.179989724054191,0.857160635470157,0.998802608278029,NA,"NO",NA
"STM0255",35.0036750767342,-0.339245919144429,0.357682275954492,-0.948456051503068,0.342897336122189,0.998802608278029,"yafB","NO",NA
"STM0256",10.1008769489429,0.219470632346396,0.403692739132729,0.543657616478053,0.586677103436184,0.998802608278029,"yafC","NO",NA
"STM0257",9.14816653640317,0.203752379629117,0.472729381173119,0.431012726823723,0.666459116658067,0.998802608278029,NA,"NO",NA
"STM0258",103.354571813347,0.0781887019733788,0.193730441867675,0.403595331841469,0.686510319006886,0.998802608278029,"yafD","NO",NA
"STM0259",43.7321802388425,0.0876856667692735,0.286266466183922,0.306307853442173,0.759370260238221,0.998802608278029,"yafE","NO",NA
"STM0260",298.628127132103,-0.042419625797722,0.277183298324824,-0.153038173851339,0.878368171472988,0.998802608278029,"dniR","NO",NA
"STM0261",35.4855700848023,-0.0217251075640578,0.330826270198022,-0.0656692334349805,0.947641167683086,0.998802608278029,"gloB","NO",NA
"STM0262",28.9965381145172,-0.0823063368906696,0.316672213370636,-0.259910195512915,0.794933046599411,0.998802608278029,"yafS","NO",NA
"STM0263",20.0216011400638,-0.184430478429234,0.351138968815073,-0.525235006104844,0.599419832638429,0.998802608278029,"rnhA","NO",NA
"STM0264",69.8106549115319,-0.310819183064885,0.213269524463827,-1.45740083514653,0.145005766694784,0.998802608278029,"dnaQ","NO",NA
"aspV",17.0486516505799,-0.373737691375083,0.469266104574907,-0.796430186905658,0.425782038337312,0.998802608278029,NA,"NO",NA
"STM0266",11.2945123524308,0.314353818844001,0.58322717072457,0.538990353370309,0.589893510825056,0.998802608278029,NA,"NO",NA
"STM0267",3.03646865298771,0.246933989930372,0.643463045075594,0.383757842536803,0.701157936749014,0.998802608278029,NA,"NO",NA
"STM0268",5.50925458056691,0.00435245151537421,0.481951310252556,0.00903089466256125,0.992794486522052,0.998802608278029,NA,"NO",NA
"STM0269",3.13222885885332,-0.0786775971103486,0.687061922393684,-0.11451310943887,0.908831054929475,0.998802608278029,NA,"NO",NA
"STM0270",7.78212071933115,-0.492326043311661,0.430441070548953,-1.14377106878715,0.252718591056685,0.998802608278029,NA,"NO",NA
"STM0271",5.93384803995929,-0.227209972997921,0.50247695836244,-0.452179884503346,0.651139398224793,0.998802608278029,NA,"NO",NA
"STM0272",6.33148756958063,0.52584340734985,0.456430993261408,1.15207646963774,0.249289651388782,0.998802608278029,NA,"NO",NA
"STM0273",2.65112364525535,1.00200416074567,0.740958381430816,1.35230828863932,0.176276713956244,0.998802608278029,NA,"NO",NA
"STM0274",9.66662172335841,0.334868774507223,0.440639749259922,0.759960432688275,0.447278236386096,0.998802608278029,NA,"NO",NA
"STM0274A",0.163763588945823,-0.546792711070013,2.24582736521789,-0.243470499798173,0.807640935385071,0.998802608278029,NA,"NO",NA
"STM0275",0.532490592633815,0.431706396532455,1.95327807407474,0.221016353105255,0.825079699887889,0.998802608278029,NA,"NO",NA
"STM0276",2.07310909005602,0.805556035404871,0.905738753131845,0.889391154590036,0.3737928971128,0.998802608278029,NA,"NO",NA
"STM0277",1.19910370997118,-0.0423572824965017,1.0687289553881,-0.0396333254404247,0.968385458443942,0.998802608278029,NA,"NO",NA
"STM0278",0.387015341790628,0.37386343110131,2.01927231684085,0.185147603908233,0.853113264483094,0.998802608278029,NA,"NO",NA
"STM0279",0.559342090464816,1.07350947982518,1.38884663608837,0.772950340182038,0.439551770786172,0.998802608278029,NA,"NO",NA
"STM0280",2.378971395689,-0.291249412332644,1.00927209001709,-0.288573730724797,0.77290760047933,0.998802608278029,NA,"NO",NA
"STM0281",4.80784384403043,-0.345763086880751,0.66804188796622,-0.51757695603997,0.604753463188621,0.998802608278029,NA,"NO",NA
"STM0282",4.55914793092786,0.136191394107737,0.57199608880666,0.238098470903655,0.81180472068249,0.998802608278029,NA,"NO",NA
"STM0283",0.61690057475591,-0.133265642895947,1.26382969006974,-0.105445887165852,0.916022006296289,0.998802608278029,NA,"NO",NA
"STM0284",0.128373721406083,1.09212405407536,3.01283822936595,0.362490107643515,0.716985814579027,0.998802608278029,NA,"NO",NA
"STM0285",25.4139718850959,0.273994508496399,0.301759459290257,0.907989791408156,0.363883615243734,0.998802608278029,NA,"NO",NA
"STM0286",1.3259244438337,-1.29347719718708,1.07839964824466,-1.1994414123674,0.230356353013802,0.998802608278029,NA,"NO",NA
"STM0287",1.92011932561574,-0.620888785465754,0.929900547948124,-0.667693751590725,0.504329099354772,0.998802608278029,NA,"NO",NA
"STM0288",2.50856932781878,0.215382210092191,0.744740104272051,0.289204527669041,0.772424867251131,0.998802608278029,NA,"NO",NA
"STM0289",10.9853064499511,0.447994652772801,0.444464973546683,1.00794141144116,0.313482589672032,0.998802608278029,NA,"NO",NA
"STM0290",4.46975410956845,-0.130624164515656,0.69077287344176,-0.189098572827309,0.850015560026209,0.998802608278029,NA,"NO",NA
"STM0291",38.2026260753462,-0.204914335623681,0.318672191134578,-0.643025470450116,0.520207572891527,0.998802608278029,NA,"NO",NA
"STM0292",24.8950196692995,0.352320731271534,0.339144288655954,1.0388520256903,0.298873561035493,0.998802608278029,NA,"NO",NA
"STM0293",8.21688908593531,-0.101848579603302,0.574247853414935,-0.17735996573192,0.859225651455768,0.998802608278029,NA,"NO",NA
"STM0294",2.32017013725808,-0.0255372655611121,0.934498546228735,-0.0273272394742296,0.978198731019319,0.998802608278029,NA,"NO",NA
"STM0295",2.28340157665699,-0.523865753223325,0.984017294408176,-0.532374538740599,0.594466616003592,0.998802608278029,NA,"NO",NA
"STM0296",0.354174076943096,-1.56277509642134,1.5637358840576,-0.999385581896501,0.317607941596504,0.998802608278029,NA,"NO",NA
"STM0297",0.195430787892177,-0.789874168176952,2.73262596863512,-0.2890531588454,0.772540698027526,0.998802608278029,NA,"NO",NA
"STM0298",0.0531330793323202,0.491148138614147,3.15958049877003,0.155447262320217,0.876468727019491,0.998802608278029,NA,"NO",NA
"STM0299",9.01354581715965,0.154166067817427,0.549538831045927,0.280537168818454,0.779065413222377,0.998802608278029,"safA","NO",NA
"STM0300",7.3019317985496,-0.419352095672579,0.610334633741428,-0.687085530607853,0.492028831735157,0.998802608278029,"safB","NO",NA
"STM0301",44.7757304135663,-0.0710314153789278,0.249791444418761,-0.284362883381417,0.77613230014944,0.998802608278029,"safC","NO",NA
"STM0302",8.43306802666259,-0.26436302484717,0.447099169272323,-0.591284983323576,0.554329489482844,0.998802608278029,"safD","NO",NA
"STM0303",7.91105868713076,0.291417895157279,0.430679511136265,0.676646758487372,0.498630104417021,0.998802608278029,"ybeJ","NO",NA
"STM0304",19.103161798573,-0.253876267243757,0.628514061003013,-0.403930926920885,0.686263513248602,0.998802608278029,"sinR","NO",NA
"STM0305",3.24507224773681,-0.308074654317554,0.783305282529984,-0.393300876667791,0.694097270815308,0.998802608278029,NA,"NO",NA
"STM0306",19.8368901959797,0.00901998115462549,0.657553732328962,0.0137174814941404,0.989055376544156,0.998802608278029,NA,"NO",NA
"STM0307",17.3485013722848,-0.636441592543693,0.404150342824362,-1.57476445051608,0.115310824890226,0.998802608278029,NA,"NO",NA
"STM0308",35.1382563327727,-0.0475333949497468,0.262707104041355,-0.180936846467099,0.856417146849071,0.998802608278029,"yafV","NO",NA
"STM0309",239.220166693836,-0.465164307748291,0.513489450953348,-0.905888732250805,0.364994748871693,0.998802608278029,"yafH","NO",NA
"STM0310",95.6208928496829,-0.0135539756394805,0.320640935625596,-0.0422715072641478,0.96628225888569,0.998802608278029,"ghmA","NO",NA
"STM0311",73.0403781442762,-0.169446223950876,0.197111896412067,-0.859644836436688,0.389984851519542,0.998802608278029,"yafJ","NO",NA
"STM0312",112.702804025011,-0.0506042196262407,0.341629027964147,-0.148126228991148,0.882243150035011,0.998802608278029,"yafK","NO",NA
"STM0313",32.8894061712244,-0.686713342943163,0.25355893474343,-2.70829873787737,0.00676291168906335,0.337546527630876,"dinP","DOWN","dinP"
"STM0315",20.9128452667339,-0.204145782196099,0.343752488646813,-0.593874339643974,0.552596162872319,0.998802608278029,"prfH","NO",NA
"STM0316",408.859485174742,-0.0863566732973949,0.257677008952179,-0.335135345014119,0.737522991534048,0.998802608278029,"pepD","NO",NA
"STM0317",57.9765399595106,-0.127034702040967,0.379484539984208,-0.334755935106747,0.737809203169584,0.998802608278029,"gpt","NO",NA
"STM0318",134.969260895859,-0.0129280965475593,0.214356773757135,-0.0603111174000352,0.951907847660917,0.998802608278029,"yafA","NO",NA
"STM0319",45.1715867318565,-0.293332103508426,0.260819075152932,-1.12465740221044,0.260734239192607,0.998802608278029,"crl","NO",NA
"STM0320",11.908783979604,-0.503186272596529,0.444001026282822,-1.13329979619463,0.257088377326477,0.998802608278029,"phoE","NO",NA
"STM0321",99.8978205589955,-0.174170958507109,0.202176271681184,-0.861480712146888,0.388973339702133,0.998802608278029,"proB","NO",NA
"STM0322",98.1896563617861,-0.0648079821837624,0.240501216608292,-0.269470496231694,0.787567643363005,0.998802608278029,"proA","NO",NA
"thrW",21.9703278412972,0.257954439507638,0.483988505196373,0.532976375963673,0.594049933695521,0.998802608278029,NA,"NO",NA
"STM0324",2.97667193543631,0.139016247839892,0.879707127668466,0.158025601325221,0.87443662523809,0.998802608278029,NA,"NO",NA
"STM0325",4.05658980807593,0.157784014573352,0.588204875676337,0.268246696173552,0.788509433264905,0.998802608278029,NA,"NO",NA
"STM0327",252.971518556354,0.118996792572663,0.279505202817013,0.425740885584044,0.670296666268677,0.998802608278029,NA,"NO",NA
"STM0328",6.82842344741471,-0.441720825567564,0.490964204979167,-0.899700672855177,0.368279565225664,0.998802608278029,NA,"NO",NA
"STM0329",4.9707488960237,-0.301243507837297,0.559673936507778,-0.538248233814459,0.59040568441786,0.998802608278029,NA,"NO",NA
"STM0330",6.68657207653407,0.401840170685254,0.464876096722857,0.864402737671447,0.387366689495001,0.998802608278029,NA,"NO",NA
"STM0331",3.75990527464097,-0.67115224172622,0.740580644891777,-0.906251393896875,0.364802806061924,0.998802608278029,NA,"NO",NA
"STM0332",8.60055548437907,0.00171006532064653,0.403197870887348,0.00424125583025294,0.99661597760007,0.998802608278029,NA,"NO",NA
"STM0333",15.7658954836326,-0.235106638398155,0.56382036243271,-0.416988555333019,0.676686778857363,0.998802608278029,NA,"NO",NA
"STM0334",3.48679325883178,-0.747753575416645,0.75393531368781,-0.991800704703792,0.321294753842232,0.998802608278029,NA,"NO",NA
"STM0335",3.19518751757767,1.2920092603784,0.912791396520554,1.41544855188532,0.156937022819275,0.998802608278029,NA,"NO",NA
"STM0336",5.43611679017461,1.11918088046151,0.640855756476553,1.74638500029211,0.0807440746042983,0.998802608278029,"stbE","NO",NA
"STM0337",16.5898690870449,0.244532193182854,0.360346065928369,0.67860375429064,0.497388963425553,0.998802608278029,"stbD","NO",NA
"STM0338",38.144895033574,0.0957770222373198,0.244233184092044,0.392154008855834,0.694944423583774,0.998802608278029,"stbC","NO",NA
"STM0339",1.02122586595887,-0.612881285467647,1.10183347819388,-0.556237668937303,0.578048391290112,0.998802608278029,"stbB","NO",NA
"STM0340",1.15965115995839,0.495122604995995,1.080388321225,0.458282078090776,0.646749798231549,0.998802608278029,"stbA","NO",NA
"STM0341",4.09004599001705,0.543490005300793,0.637468704904275,0.85257519485981,0.393894923151439,0.998802608278029,NA,"NO",NA
"STM0342",1.66476179213951,-0.299859812471459,1.02324055737618,-0.293049186049044,0.769484556094238,0.998802608278029,NA,"NO",NA
"STM0343",16.5110341289987,-0.592594358093666,0.429645387032709,-1.37926386731705,0.167813412703348,0.998802608278029,NA,"NO",NA
"STM0344",21.119818053376,0.286794958431215,0.412577180346127,0.695130443692043,0.486973557554929,0.998802608278029,NA,"NO",NA
"STM0345",4.83438892839672,0.184635957286497,0.535460450081727,0.344817170452675,0.730231823721013,0.998802608278029,NA,"NO",NA
